1.9335,2.6097,2.5107,2.6632,2.518,2.3569,2.7147,2.3875,2.7807,2.8281,2.5741,2.7139,2.551,2.7355,2.5883,2.7373,2.6272,2.4791,2.0825,2.0456,2.329,2.2865,2.3393,2.3111,2.3423,2.3547,2.421,2.4872,2.5005,2.5047,2.4777,2.4058,2.4442,2.374,2.522,2.3896,2.3308,2.271,2.2566,2.7032
2.7526,1.92,2.9466,2.7181,2.1153,2.7298,2.2497,2.6559,2.5799,2.4761,2.7638,2.592,2.6038,2.1592,2.3218,2.3735,2.4877,2.055,2.4723,2.0877,2.3995,2.4129,2.3042,1.8152,2.4768,2.4476,2.3478,2.291,2.2849,2.3326,2.257,1.8323,2.0997,2.3437,2.3006,2.2275,2.2308,2.2233,2.0714,2.4268
1.9614,2.2453,1.7482,1.7871,1.8163,1.725,2.0037,1.7145,1.9134,2.2206,2.0288,1.9834,1.8245,2.0065,2.0681,1.9235,1.974,1.5403,1.8175,1.6088,1.7612,1.9955,1.5054,1.301,1.7076,1.6102,1.893,1.5382,1.8103,1.6778,1.7204,1.5209,1.4681,1.6922,1.7259,1.8796,1.6371,1.4453,1.301,1.7918
1.8176,2.1924,2.0835,1.9604,2.1417,2.2383,1.926,2.2366,2.0421,1.9711,1.9087,2.0329,2.2201,2.2112,2.1908,2.2258,1.9812,1.6117,1.8179,1.7803,1.7294,1.8661,1.6927,1.5909,1.8845,1.598,1.6776,1.6198,1.8453,1.8128,1.557,1.8942,1.7634,1.924,1.7013,2.0312,1.9571,1.837,1.6654,1.9272
1.8639,2.1307,2.1102,2.2772,2.1561,2.2451,2.2682,1.8106,2.1497,2.343,2.197,2.2871,2.0155,2.3974,1.8362,2.2367,2.1303,1.659,2.1038,1.8095,2.108,2.1998,1.4419,1.7442,1.9978,1.6654,1.9107,1.9867,1.8563,1.8005,1.8095,1.6417,1.7605,1.8371,1.8777,1.7619,1.7783,1.7496,1.5882,1.9701
2.1329,2.3953,2.1523,2.3443,2.4809,2.2592,2.1852,2.4135,2.424,2.2834,1.934,2.2598,2.4254,2.5652,2.1988,1.8705,2.2492,2.1367,1.9995,2.184,1.9677,2.1299,1.9898,2.154,2.1436,1.9437,2.0073,2.0554,2.0953,1.301,2.0002,2.0891,2.1416,2.0102,1.7471,2.0082,2.2827,2.269,2.1014,2.5265
1.301,1.301,1.301,1.4497,1.301,1.4374,1.8084,2.3007,1.6098,1.301,1.301,1.301,1.5478,1.3832,1.301,1.301,1.301,1.301,1.4273,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.7088,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301
2.7709,3.0598,3.0018,3.0454,3.0543,2.8853,2.9025,2.8605,3.005,3.2561,3.003,3.0901,3.0077,3.1493,3.0091,3.0233,2.9666,2.5237,2.6083,2.7314,2.7287,2.9428,2.6682,2.7824,2.7373,2.7666,2.6506,2.8395,2.7979,2.8891,2.77,2.5759,2.6822,2.5323,2.8436,2.8529,2.6976,2.5377,2.7829,2.6323
2.281,2.3851,2.0882,2.2073,2.4015,2.2512,2.2862,2.2219,2.2531,2.164,2.3076,2.2772,2.2022,2.5012,2.1686,2.3431,2.2299,2.0674,1.9116,2.1031,1.942,2.1116,1.932,2.2938,2.0158,1.7379,1.796,2.0313,2.0317,1.9118,2.0313,2.0871,2.0033,1.8557,1.8653,2.0553,1.8237,2.2139,2.2164,2.296
1.705,1.816,1.9097,2.1469,1.8122,1.7121,2.0631,1.7897,1.8299,2.0682,2.0931,1.9862,1.7511,2.0709,2.0367,1.78,1.8795,1.4548,1.8124,1.301,1.301,1.7532,1.3303,1.301,1.7333,1.8616,1.9254,1.8028,1.5965,1.7421,1.3657,1.3257,1.5876,1.6716,1.595,1.8074,1.5927,1.301,1.436,1.521
1.6884,1.6351,2.505,2.0159,1.6882,2.074,2.3001,2.3863,2.5869,2.1856,2.0662,2.2012,2.2643,2.111,2.5904,1.7689,1.7551,1.4031,2.2024,1.8459,2.2306,1.6084,1.8212,1.3822,2.1656,1.9952,1.8756,1.8623,2.1257,2.2387,1.4771,1.301,1.9259,1.9276,1.6491,1.9888,2.0362,1.4047,1.4513,1.9669
2.0849,2.1403,2.4335,2.5974,2.1689,2.5833,2.1801,2.2173,2.4836,2.6476,2.3929,2.524,2.1827,2.3161,2.6959,2.1177,2.2703,1.8325,1.941,1.9486,2.1319,2.2368,1.8226,1.7619,1.9436,1.8778,2.1502,2.1971,2.3012,2.1131,1.861,1.7127,1.8605,2.1132,2.003,2.3167,2.2177,1.7425,1.6951,1.9395
2.066,1.7909,2.0235,1.9944,1.8438,1.9318,2.0823,2.0322,2.0265,2.2585,2.1089,1.9744,1.9663,2.0326,2.2977,1.9711,1.9787,1.5011,1.9287,1.301,1.6407,1.9116,1.301,1.5068,1.8761,1.7958,1.8453,1.7785,1.8173,1.8078,1.6139,1.4866,1.7297,1.78,1.6267,1.9131,1.6802,1.4159,1.5195,1.7357
1.301,2.2261,2.0554,1.9496,2.0398,1.8091,2.0557,1.7556,2.1198,2.3625,1.8367,2.1046,1.9429,1.8824,2.2248,2.1456,2.2448,1.5079,1.8319,1.6027,1.7525,1.301,1.6207,1.4469,1.9377,1.8183,1.9619,2.0697,1.7817,1.846,1.8474,1.3015,1.9136,1.9561,1.9399,1.7914,1.8727,1.301,1.6775,1.301
2.1374,1.8229,2.5436,1.795,1.6237,2.2944,2.306,2.3923,2.2554,1.8477,2.2214,1.9965,2.1477,1.9772,2.4977,1.8089,2.4514,1.301,2.1228,1.4687,2.0324,1.301,1.3135,1.8666,1.904,2.0053,2.4912,2.1243,1.81,1.8464,1.6856,1.3209,1.301,2.1008,1.8662,1.9843,1.6999,1.4716,1.6368,1.4812
1.8987,2.735,2.3657,2.5206,2.6416,2.1947,2.3472,2.1644,2.3393,2.3203,2.3331,2.5317,2.4693,2.5383,2.4408,2.4589,2.39,1.9523,2.0954,2.4339,2.2654,2.3749,2.1732,1.7323,2.0959,1.9596,2.049,1.905,2.3778,2.2855,2.1828,2.1007,2.1619,1.9985,2.2998,2.2333,2.1811,1.9766,1.946,1.7709
1.5988,2.0427,2.1688,2.1269,1.9422,1.9291,2.0482,1.8723,1.8976,2.1574,1.8251,1.8883,1.8264,2.1118,1.9619,1.7792,2.018,1.3909,1.7336,1.8307,1.9652,1.9987,1.8094,1.5213,1.6121,1.5782,1.6728,1.7829,1.7939,1.4486,1.4998,1.4633,1.6291,1.6343,1.577,1.6026,1.301,1.301,1.301,1.3677
2.1688,2.4595,2.4968,2.6388,1.9372,2.0047,2.5553,2.4326,2.5778,2.8783,2.4791,2.54,2.5115,2.0796,2.5413,2.3894,2.4657,1.7513,2.3444,1.9094,2.0494,2.5542,1.8153,1.5909,2.3164,2.2907,2.2912,2.3681,2.256,2.4138,2.1484,1.7844,2.2302,2.3365,2.2884,2.2939,2.2437,1.6223,1.301,1.7699
1.9009,2.1078,2.1981,2.0159,2.0687,2.1976,2.2046,2.2067,2.1152,2.0575,2.1286,2.1971,2.1209,2.0847,2.149,2.3019,2.4104,1.7474,1.771,2.0068,1.8331,1.6469,1.8029,1.6708,1.9932,1.8421,1.9659,1.8323,2.0085,1.8706,1.878,1.8626,1.7064,1.9402,1.874,1.9698,1.7941,1.8307,1.5445,1.8457
2.351,2.5413,2.602,2.499,2.5109,2.4816,2.6339,2.5206,2.4445,2.5947,2.6664,2.849,2.6008,2.5498,2.7531,2.6198,2.6871,2.1504,2.2268,2.3441,2.3352,2.3151,2.2665,2.0412,2.3077,2.3546,2.3119,2.3377,2.3649,2.2955,2.261,2.2978,2.1131,2.2822,2.2779,2.416,2.2788,2.2209,1.829,2.1296
2.066,2.1205,2.1695,2.3071,2.0035,2.2967,2.3361,2.0765,2.2143,2.3249,2.285,2.6167,2.2064,2.502,2.2846,2.44,2.5881,1.618,2.1031,1.7112,1.8899,1.9496,1.7342,1.9903,2.055,2.0781,2.0705,2.0616,2.2828,2.2587,2.0655,1.7297,1.9163,2.0185,2.172,2.2546,1.9527,1.7365,1.6684,1.5057
1.5877,2.0702,2.2782,2.5037,2.0208,1.9259,1.9433,1.6498,2.0019,2.1107,1.9541,2.0241,1.9272,2.0383,2.2811,1.9519,2.0656,1.4654,1.8282,1.8958,2.0571,1.9094,1.8529,1.4521,1.5952,1.7339,1.732,1.9102,1.8541,1.9105,1.6885,1.301,1.6789,1.6361,1.7654,1.937,1.6786,1.301,1.5733,1.301
1.5877,1.8953,2.2048,2.2182,1.6827,2.4105,2.3692,2.3267,1.6515,1.301,2.2148,1.4423,1.8355,1.6968,2.2991,1.301,1.8153,1.301,2.0314,1.4566,2.0378,1.7475,1.841,1.301,1.8275,1.9635,2.0095,1.7794,1.4747,1.7317,1.301,1.301,2.0692,2.1051,1.301,1.301,1.428,1.6832,1.301,1.301
1.4728,2.0375,1.9575,2.2264,2.1957,1.7794,1.4891,1.7298,1.8785,2.2327,1.5576,2.1072,2.0812,1.8051,1.9571,2.1412,2.0919,1.5237,1.6281,1.8725,1.8007,2.1243,1.6409,1.3371,1.4907,1.4986,1.8743,1.6582,1.967,1.8894,1.7976,1.5822,1.647,1.469,1.9773,1.9144,1.7818,1.301,1.6324,1.301
2.3587,1.4662,2.5486,2.3762,1.7523,2.5587,2.6377,2.4199,2.1336,2.5369,2.5538,1.7271,2.5028,2.4784,2.0011,1.9074,2.1771,1.6542,2.3028,1.6953,1.9929,1.6635,2.1807,1.6515,2.334,2.4175,2.3228,1.9596,1.807,2.12,1.9934,1.5254,2.2183,2.2807,1.9236,1.5214,1.7354,1.9463,1.8147,1.9739
2.6454,2.2231,2.8963,2.6859,2.0208,2.8752,3.0646,3.0308,2.709,2.9563,2.9753,2.2844,3.0359,2.5469,2.7467,2.4471,2.7956,1.9685,2.6293,2.2445,2.1641,1.8437,2.5604,1.6814,2.8106,2.9663,2.7223,2.4389,2.4385,2.5838,2.3996,2.3188,2.7665,2.9417,2.6475,2.0536,2.4379,2.247,2.3741,2.3125
1.3181,1.301,1.9251,2.1338,1.301,1.4753,1.3714,1.5496,1.6509,2.0401,1.934,1.6731,1.301,1.9168,1.7942,1.3498,1.301,1.301,1.3384,1.301,1.301,1.9172,1.4442,1.6109,1.3742,1.6601,1.4344,1.6813,1.301,1.636,1.301,1.301,1.301,1.3146,1.301,1.7346,1.4958,1.301,1.301,1.301
2.5591,2.3669,2.7873,2.8763,2.512,2.6513,2.6357,2.5837,2.656,2.8211,2.6706,2.6132,2.5697,2.6489,2.9445,2.7349,2.5325,1.9917,2.4001,2.3739,2.5088,2.4821,2.1876,1.9999,2.4039,2.4637,2.3987,2.3742,2.4402,2.5193,2.3029,2.0367,2.489,2.352,2.5427,2.4634,2.1572,1.8066,1.9284,2.0895
1.8802,2.2882,2.0957,2.4095,2.1743,2.0584,2.2791,1.9705,2.2698,2.2895,2.3387,2.3814,2.268,2.1465,2.1555,2.5167,2.3333,1.8756,1.9719,2.0286,1.9241,2.1349,1.9229,1.674,2.052,2.0585,1.9993,1.9617,2.1232,2.0332,2.1164,2.0637,1.9939,2.0288,2.3044,2.1649,1.9873,1.9736,1.8837,1.8657
1.9863,2.0333,2.0946,1.9063,2.093,2.1337,2.1751,2.0277,2.0106,1.9496,2.1238,1.9296,2.0959,2.3103,1.9936,2.1027,1.9373,1.8943,1.9457,1.9667,1.9328,1.8933,1.8442,1.9483,1.9541,1.8878,1.86,1.8969,1.8896,1.7587,1.729,1.9874,1.7974,1.8484,1.7185,1.8043,1.8163,1.8889,1.9623,1.991
1.301,1.7672,2.2223,1.4568,1.7722,2.1557,1.9284,1.8354,1.9626,1.301,2.1745,1.4174,1.7858,1.301,1.6921,1.484,1.4484,1.301,1.9407,1.3597,1.8766,1.301,1.301,1.301,2.1467,1.301,1.7551,1.301,1.4986,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.5448,1.301,1.301,1.5963
1.8089,1.9636,1.9035,1.9523,1.9183,1.9079,1.9596,1.8375,1.9662,2.0678,1.9494,2.3015,2.0477,2.063,2.1571,1.9813,2.1508,1.549,1.704,1.703,1.6705,1.8086,1.523,1.5438,1.7474,1.6695,1.67,1.7289,1.9233,1.7862,1.7065,1.6473,1.603,1.8012,1.913,1.8178,1.7244,1.301,1.301,1.3957
1.3674,1.709,1.7639,1.9358,1.7363,1.7748,2.0422,1.5628,1.7842,1.9807,1.8373,2.0204,1.6585,2.2048,1.8963,2.0348,1.8817,1.3802,1.6523,1.6623,1.7342,1.7333,1.6417,1.7179,1.5798,1.4324,1.573,1.4112,1.7485,1.6778,1.5575,1.4477,1.6126,1.4377,1.7255,1.6471,1.4658,1.5535,1.301,1.5623
1.301,2.8156,1.655,1.7911,2.6285,1.9118,1.569,1.301,1.8431,1.6909,2.086,1.8988,2.1042,1.9149,1.8329,1.8567,2.3775,1.4265,1.541,2.3267,2.1088,2.1893,2.0078,1.301,1.6982,1.301,2.2671,1.3427,1.301,1.301,1.6461,1.4616,1.301,1.945,1.301,1.7634,1.9743,1.301,1.301,2.2977
1.301,3.1271,1.7725,2.9713,3.0625,2.2921,2.2181,2.1155,2.676,2.8662,1.8251,2.8346,2.6592,2.9194,2.8989,2.7348,2.5862,2.3158,1.7371,2.7101,2.5323,2.8144,1.856,2.1595,1.7233,1.815,1.8062,2.2383,2.5375,2.6232,2.5264,1.9955,2.3141,1.8116,2.5481,2.6161,2.6038,1.8718,2.2462,2.1646
2.0842,1.301,2.4129,1.301,1.5793,1.7368,2.4526,2.1968,1.3879,2.453,1.301,1.301,1.301,1.301,1.5023,1.301,1.301,1.301,1.8097,1.301,1.301,1.301,1.301,1.301,2.207,1.353,2.0568,1.301,1.301,1.301,1.301,1.301,1.301,1.5755,1.301,1.301,1.623,1.301,1.301,1.301
2.3886,2.8995,2.3127,2.3565,2.8159,2.258,2.6779,2.3383,2.3763,2.449,2.3229,2.0044,2.5573,2.6333,2.2539,2.4004,2.5128,2.0983,2.2529,2.4972,2.1078,2.2667,2.186,2.303,2.1514,2.1288,2.3078,2.2876,2.3815,2.3564,2.3105,2.1674,2.1669,2.2052,2.3589,2.1826,2.2281,2.3643,2.2901,1.9904
2.1948,2.1624,2.3115,2.0376,2.2478,2.5496,2.3658,2.3939,2.2119,1.555,2.1992,1.5749,2.0313,1.301,2.7296,2.3352,1.7773,1.4082,1.7811,2.4192,1.9385,1.8978,1.6881,1.9963,1.9267,1.7641,2.1877,1.9278,2.1443,1.8914,1.5905,1.8537,2.2157,1.8146,1.301,1.7512,2.3763,1.6282,1.301,1.7186
1.3711,2.7179,1.301,1.301,2.4891,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.9046,1.301,1.4095,1.301,1.301,1.301,1.301,2.0213,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.357,1.301,1.301,1.301,1.301,1.301,1.8815,1.301,1.301,1.301
1.9782,1.301,2.3849,2.4835,1.483,2.2789,2.1717,2.1952,2.0082,1.301,1.9215,2.1306,2.0924,2.0392,1.9658,2.0766,1.9649,1.6128,1.9064,2.1703,1.9031,1.4427,1.996,1.4437,1.7949,1.6911,1.8475,1.698,2.0504,2.1333,1.8036,1.301,1.7523,1.6871,1.8466,2.014,1.9224,1.301,1.5432,1.3981
1.8949,3.057,2.4172,2.8749,3.1973,2.5094,2.8501,1.8844,2.5126,3.0638,2.6401,3.1963,3.1477,2.8696,2.5222,3.0577,3.0844,2.4943,1.9068,2.799,2.8938,2.058,2.7101,2.7306,2.1536,1.8899,2.1438,2.2268,2.9386,2.5741,2.8515,2.8525,2.6611,1.9596,2.8391,2.7088,2.67,2.5976,2.2677,1.7803
1.4472,1.5193,1.6644,1.5457,1.4401,1.9259,1.6318,1.3932,1.5184,1.5395,1.301,1.4606,1.3864,2.0876,1.3623,1.4187,1.5538,1.3054,1.4737,1.3978,1.7812,1.8538,1.301,1.301,1.301,1.301,1.301,1.3322,1.301,1.6314,1.301,1.3186,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301
1.4786,1.5124,1.7869,2.1577,1.602,1.5665,2.0087,1.7243,2.0079,2.2411,1.9753,2.0074,1.6797,1.969,2.0837,1.9543,1.9178,1.4594,1.7734,1.6266,1.6572,2.1513,1.7282,1.5603,1.7326,1.6939,1.7272,1.7925,1.815,1.7664,1.5171,1.5118,1.7557,1.7036,1.8631,1.6171,1.6775,1.4668,1.518,1.6044
2.055,1.7928,2.1444,2.2403,2.0061,2.1045,2.2578,2.2588,2.3953,2.1481,2.1994,2.3004,2.2311,2.4015,2.0938,2.3338,2.1351,2.0648,2.1065,1.6577,1.8719,1.301,1.8722,1.7388,2.255,2.0146,1.8698,1.9822,2.1576,1.9662,1.7131,2.1022,1.9173,1.9258,1.9329,1.9865,1.9709,1.9596,1.9239,1.9735
1.5024,1.7807,1.7747,2.105,1.7752,1.5017,1.6746,1.3947,1.6994,1.8567,1.6559,1.6253,1.301,1.301,1.4924,1.3256,1.5672,1.301,1.4135,1.5548,1.618,1.6704,1.6561,1.381,1.33,1.3518,1.4733,1.6193,1.496,1.7019,1.301,1.301,1.5996,1.301,1.444,1.6701,1.301,1.301,1.3213,1.301
1.301,2.0943,3.2913,2.622,2.6287,2.0984,2.7938,1.3827,2.7129,2.7615,2.7329,3.0891,2.843,2.6309,2.6473,2.9424,2.8459,2.6265,1.9925,2.2618,2.7922,1.301,3.2898,2.1558,2.467,2.4125,2.0387,2.2399,2.7528,2.623,2.6489,2.1369,2.504,2.3383,2.4567,2.7878,2.3925,1.878,2.2199,1.933
2.4936,1.6403,2.2386,2.1696,1.699,2.5171,2.3691,2.4488,2.1313,2.0639,1.8405,1.7627,1.6572,1.9022,2.2617,1.8354,2.067,1.301,2.1853,1.3612,1.8186,2.0409,1.7371,1.301,1.9302,1.8811,2.0219,1.8373,1.7453,1.697,1.3234,1.301,1.7489,2.1583,1.5825,1.7861,1.6613,1.301,1.3168,1.6991
1.9063,1.8454,2.2854,2.5247,1.9086,2.2275,2.0156,1.9721,2.1759,2.3153,2.258,2.3022,2.1428,2.0992,2.3414,2.2662,2.1398,1.6964,1.7059,1.8514,1.9391,2.4641,1.9335,1.7383,1.9777,1.9413,1.9425,1.9727,2.0252,2.0059,1.8716,1.7695,1.8594,1.9377,2.0235,2.1739,2.0854,1.9373,1.7615,1.6662
1.6561,2.1868,1.9586,2.2078,2.3659,1.8383,1.6325,1.3243,2.2679,2.697,1.4985,2.2181,2.0792,2.1797,2.4803,2.2833,2.2982,2.0492,1.3705,2.3806,2.211,1.8656,1.8591,2.224,1.5517,1.4191,1.5307,1.8436,2.27,2.1884,2.2872,2.0025,2.364,1.4484,2.4477,1.9856,2.1734,1.301,2.1318,1.301
1.301,2.1082,1.4825,1.501,1.8756,1.6978,1.7647,1.3512,1.5293,1.6522,1.4973,1.5659,1.517,1.71,1.7633,1.3856,1.6532,1.301,1.7021,1.6062,1.4405,1.5886,1.301,1.301,1.301,1.301,1.3161,1.301,1.3902,1.301,1.301,1.301,1.301,1.301,1.301,1.3022,1.3124,1.301,1.3236,1.331
2.3836,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.5628,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,2.3439,1.301,1.301,1.301,1.301,2.1239,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301
1.8938,3.1388,1.7262,2.3574,2.8709,1.6886,1.648,1.4616,2.2179,2.5265,1.9905,2.7472,2.6539,2.5543,2.6862,2.5099,2.2816,1.9154,1.4914,2.4239,1.7479,1.9641,1.7023,2.0254,1.6974,1.6724,1.8279,2.1404,2.1052,1.9788,2.2938,1.7661,2.0213,1.4165,2.2574,2.2297,2.5534,2.1011,2.2348,1.6675
1.301,2.6098,1.301,1.4761,2.1946,1.301,1.301,1.301,1.5774,1.856,1.301,2.0744,1.8727,1.8302,2.0444,1.7305,1.4749,1.301,1.301,1.5912,1.301,1.301,1.301,1.5309,1.301,1.301,1.301,1.301,1.3954,1.301,1.5302,1.301,1.301,1.301,1.301,1.5012,1.7904,1.301,1.301,1.301
1.301,1.6988,1.7696,2.1467,1.5001,1.5185,1.7056,1.301,1.5101,1.7407,1.645,1.769,1.5036,1.8003,1.4026,1.6803,1.6523,1.301,1.301,1.5757,1.3858,1.6904,1.4511,1.301,1.301,1.301,1.3365,1.4825,1.3753,1.3292,1.4159,1.301,1.301,1.301,1.5973,1.4096,1.301,1.301,1.301,1.301
1.7634,2.171,2.0882,2.2192,2.0717,1.9765,1.9799,2.0515,2.1626,2.1484,2.0385,2.3974,2.1658,2.3037,2.2277,2.3301,2.1692,1.7882,1.8227,1.9775,1.8932,1.998,1.8143,1.8346,1.9519,1.8475,1.9124,1.9174,2.1357,2.0427,1.9435,1.891,1.9143,1.8736,2.1405,2.007,1.8999,1.8865,1.8394,1.8153
1.6884,2.0822,1.733,1.5977,2.0517,1.8021,1.7983,2.0681,1.5955,1.9632,1.9193,1.7299,1.9153,2.1509,2.0507,1.7505,1.6395,1.5353,1.6288,1.8882,1.7337,1.6339,1.5316,1.7505,1.781,1.6102,1.4166,1.6073,1.6355,1.4848,1.4113,1.7522,1.4746,1.4268,1.6412,1.7178,1.5946,1.4655,1.7309,1.7096
1.8876,1.9103,1.8765,2.1097,1.9946,1.9313,1.8822,1.9063,1.9778,2.0964,1.9087,2.0616,2.0432,2.1346,1.9209,2.1075,1.8353,1.5328,1.662,1.7273,1.7966,1.9886,1.6972,1.7263,1.8103,1.6793,1.661,1.7676,1.7672,1.7523,1.6702,1.8871,1.6252,1.5954,1.5831,1.8128,1.5775,1.7547,1.7768,1.663
1.4065,1.8821,2.0316,2.3492,1.9086,1.8182,1.729,1.6103,2.0299,2.1973,2.0093,2.201,2.0978,1.8844,1.9994,2.0879,1.8988,1.4065,1.6303,1.6831,1.8951,2.0444,1.8853,1.4083,1.7146,1.7144,1.7808,1.8856,1.9447,1.8995,1.7226,1.4718,1.7479,1.4221,1.5752,1.8227,1.5883,1.4145,1.4742,1.3027
1.6884,2.5239,1.9818,1.9911,2.2225,1.9118,2.3878,1.91,2.236,2.096,2.3189,2.052,2.4305,2.0234,1.4569,2.3696,2.3988,1.3617,1.8646,2.1553,1.7943,1.301,2.0241,1.4242,2.0587,1.9237,2.025,1.713,1.9823,2.118,2.0106,2.32,2.326,2.0869,1.9343,1.7257,1.939,2.2358,2.0555,1.675
2.2986,2.5246,2.2535,2.1828,2.442,2.3262,2.4526,2.3674,2.3205,2.4935,2.253,2.208,2.3984,2.4826,2.3701,2.4376,2.2006,2.1294,2.1522,2.2301,2.1553,2.1632,1.9868,2.319,2.1124,2.163,1.9738,2.1297,2.1905,2.0974,2.0112,2.2516,2.0973,2.21,2.0398,2.0475,2.0875,2.263,2.3159,2.3133
2.0237,2.5102,2.0997,2.1912,2.382,2.126,2.3468,2.2486,2.3336,2.0705,2.2699,2.2769,2.3695,2.6234,2.2457,2.4004,2.3649,2.1156,2.1119,1.7057,2.0365,2.1548,1.9361,2.4244,2.1456,1.9505,1.9329,2.1814,1.9615,1.9157,2.0645,2.3264,2.1585,1.9235,2.1456,2.0055,1.7649,2.3559,2.1058,2.3125
1.5391,2.1122,1.9313,2.2194,2.1293,2.0374,2.0418,1.7038,2.0779,2.1808,2.0857,2.0782,2.0812,2.0931,2.0428,2.1722,2.007,1.5353,1.6448,1.8073,1.8528,2.1421,1.8124,1.6334,1.7489,1.6736,1.6945,1.8431,1.9968,1.964,1.7691,1.891,1.9723,1.5729,1.8838,1.8643,1.772,1.4884,1.6235,1.5789
1.301,1.301,1.5122,2.0456,1.301,1.4646,1.7618,1.591,1.5742,1.3419,1.604,1.6646,1.6797,1.7802,2.1515,1.5318,1.3357,1.301,1.301,1.301,1.6214,1.5158,1.301,1.301,1.5089,1.301,1.489,1.6002,1.4569,1.3139,1.3891,1.3418,1.301,1.301,1.301,1.301,1.6588,1.301,1.301,1.301
1.7627,2.2268,1.8002,1.9857,1.9892,1.8971,2.1484,1.8542,2.0487,1.9244,1.9215,2.0865,1.9656,1.9701,1.9188,2.0106,2.0735,1.6928,1.6213,1.8739,1.7146,1.7061,2.0081,1.6645,1.6773,1.4139,1.741,1.7807,1.6305,1.766,1.6782,1.809,1.7434,1.6992,1.5001,1.688,1.8128,1.4716,1.7064,1.6117
2.6256,2.7122,2.4561,2.681,2.4682,2.1791,2.5469,2.6495,2.6393,2.7514,2.7271,2.9959,2.8565,2.7826,2.8624,2.9461,2.9368,2.0656,2.5505,1.8444,1.7587,2.5254,1.7611,2.2056,2.5255,2.5574,2.2041,2.4191,2.783,2.5243,2.5096,2.2699,2.4581,2.3425,2.4292,2.7436,2.5662,2.0028,2.3609,2.1507
2.4086,2.7062,2.4719,2.4464,2.583,2.4555,2.4868,2.4855,2.6019,2.6566,2.3033,2.6229,2.5851,2.8897,2.331,2.6905,2.5298,2.2838,2.2813,2.4262,2.2643,2.422,2.1505,2.5628,2.327,2.1384,2.1894,2.2442,2.3762,2.2058,2.1986,2.4141,2.2299,2.1349,2.3429,2.3486,2.3028,2.475,2.3767,2.4597
1.301,1.301,1.301,2.1326,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,2.0489,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301
1.7292,1.8072,1.6814,1.7406,2.0541,1.7068,1.734,1.6595,1.728,1.7861,1.8367,1.8081,1.8328,2.2292,1.5065,2.0832,1.7235,1.6542,1.4816,1.7785,1.6157,1.722,1.6645,1.8465,1.6625,1.4578,1.4908,1.6437,1.8324,1.5595,1.5884,1.8151,1.684,1.5386,1.6634,1.5716,1.6243,1.9124,1.7202,1.8427
1.7126,1.7401,1.9298,2.1221,1.7969,1.8277,1.887,1.8713,1.8965,2.0912,1.7635,2.0327,1.9827,1.8574,1.6894,2.1065,1.8957,1.6875,1.337,1.8611,1.5085,1.7206,1.5881,1.7939,1.7545,1.7339,1.5937,1.7547,1.7822,1.7078,1.6333,1.802,1.6324,1.661,1.826,1.8175,1.6658,1.7572,1.7413,1.3128
1.4548,1.3327,1.8415,1.6758,1.5503,1.8195,2.1572,2.3535,2.1538,1.4495,1.982,1.451,1.9085,1.6579,2.1988,1.6053,1.7348,1.301,1.9319,1.301,1.402,1.301,1.4764,1.301,1.8491,1.6747,1.5911,1.3538,1.8913,1.7562,1.301,1.4314,1.7042,1.7026,1.301,1.4793,2.0265,1.301,1.301,1.5687
1.6812,1.9704,2.0566,1.8322,2.1677,2.097,2.0944,2.1001,1.8116,2.2033,2.0903,2.1389,2.1991,2.3402,1.9817,2.3019,2.0558,1.716,1.7374,1.9309,1.904,1.9691,1.8288,1.7665,1.7013,1.6988,1.5209,1.7743,2.0124,1.853,1.5452,1.9786,1.8897,1.7832,1.9611,1.78,1.863,1.9912,1.7607,1.9948
1.3674,2.5681,1.6835,1.7272,2.4187,1.8902,1.8782,1.7782,1.6668,1.8579,1.7497,1.7907,2.1538,1.9433,1.8297,1.9318,1.7326,1.6085,1.6756,2.1286,1.6123,1.5812,1.5278,1.3425,1.5932,1.5131,1.464,1.5282,1.5514,1.4675,1.6314,1.5133,1.5904,1.4079,1.6619,1.6452,1.8691,1.3947,1.394,1.4573
1.301,1.4339,1.301,1.301,1.5166,1.301,1.301,1.301,1.301,1.301,1.301,1.7048,1.4478,1.8652,1.301,1.301,1.301,1.301,1.301,1.301,1.301,2.0825,1.301,1.4174,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301,1.301
